a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,isabot,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
52857699,52.0,6.0,262631500,1,2009-07-01 21:30:32,True,False,262631.5,1,0,1.0,True,xxDominiqubhc,13,1,0,0,0,2,1,7.90853658537,3.1,12,1,False
52948027,67.5,10.0,258439500,1,2009-07-02 03:00:01,True,False,258439.5,1,0,1.0,True,FayThompsofhc,13,1,0,0,0,2,1,10.3008130081,3.1,20,1,False
52975492,116.15,9.48,1067109260,3,2009-07-02 05:00:30,False,False,14006299.177666744,1,0,0.579816513761,True,marciovennan,12,1,0,0.016140350877193,0.0568421052631579,1425,0.0498245614035088,0.269581056466,10.6,1635,0.579816513761468,False
52996113,79.35,5.11,56519630,1,2009-07-02 06:54:25,False,False,385167.0890174159,1,0,0.464968152866,True,ViralListBuilda,15,1,0,0.000295814228664399,0,6761,0.0147907114332199,0.99876314162,8.8,1099,0.464968152866242,False
53029957,30.0,4.0,0,1,2009-07-02 10:44:52,True,False,0.0,1,0,1.0,True,Maya98v4v,9,0.444444444444444,0.222222222222222,0,0,1,1,5.8431372549,3.1,4,1,False
53057021,83.1,7.70666666667,314734333,1,2009-07-02 13:08:18,False,False,2517489.080702486,1,0,0.615548455804,True,fabdocinho,10,1,0,0.08,0.56,75,0.186666666666667,5.51818181818,8.5,939,0.615548455804047,False
53261043,37.0,6.0,0,1,2009-07-03 02:01:39,True,False,0.0,1,0,1.0,True,Kayla84a4s,10,0.5,0.2,0,0,1,1,4.77966101695,3.1,6,1,False
53652229,39.0,5.0,0,1,2009-07-04 11:40:51,True,False,0.0,1,0,1.0,True,Mariah85s0b,11,0.545454545454545,0.181818181818182,0,0,1,1,5.87234042553,3.1,5,1,False
53714790,36.0,3.0,0,1,2009-07-04 17:18:33,True,False,0.0,1,0,1.0,True,nataliabry66506,15,0.666666666666667,0.333333333333333,0,0,1,1,5.48888888889,0,3,1,False
53780486,34.0,3.0,0,1,2009-07-04 22:48:38,True,False,0.0,1,0,1.0,True,Mom3CuteBo38991,15,0.2,0.0666666666666667,0,0,1,1,5.6511627907,0,3,1,False
53780726,33.0,3.0,0,1,2009-07-04 22:50:02,True,False,0.0,1,0,1.0,True,sarasexmeu65676,15,0.666666666666667,0.333333333333333,0,0,1,1,6175,0,3,1,False
53781542,34.0,3.0,0,1,2009-07-04 22:54:24,True,False,0.0,1,0,1.0,True,Mom3CuteBo27943,15,0.2,0.0666666666666667,0,0,1,1,8.53571428571,0,3,1,False
53783352,34.0,3.0,0,1,2009-07-04 23:04:13,True,False,0.0,1,0,1.0,True,SuaveOnDem50734,15,0.666666666666667,0.333333333333333,0,0,1,1,7.33333333333,3.1,3,1,False
53784356,34.0,3.0,0,1,2009-07-04 23:10:20,True,False,0.0,1,0,1.0,True,Mom3CuteBo71550,15,0.2,0.0666666666666667,0,0,1,1,6.72222222222,3.1,3,1,False
53792078,56.75,4.3125,8244212437,3,2009-07-04 23:56:14,False,False,32843157.081246674,1,0,0.663461538462,True,granavirtual,12,1,0,0.3125,0.125,16,0.875,1.07662082515,11.8,104,0.663461538461538,False
53808441,92.52631578947368,7.03,166494060,1,2009-07-05 01:36:41,False,False,4786284.287398359,1,0,0.562850280224,True,adrianoc1012,12,0.666666666666667,0.333333333333333,0.0453333333333333,0.088,375,0.0533333333333333,2.80736196319,9.7,1249,0.562850280224179,False
53819337,35.0,3.0,0,1,2009-07-05 02:39:43,True,False,0.0,1,0,1.0,True,ryanhopesu89205,15,0.666666666666667,0.333333333333333,0,0,1,1,7.87096774194,3.1,3,1,False
53819925,35.0,3.0,0,1,2009-07-05 02:42:51,True,False,0.0,1,0,1.0,True,raysadiplo41136,15,0.666666666666667,0.333333333333333,0,0,1,1,7.25,3.1,3,1,False
53825635,34.0,3.0,0,1,2009-07-05 03:17:18,True,False,0.0,1,0,1.0,True,sarasexmeu44054,15,0.666666666666667,0.333333333333333,0,0,1,1,7.75862068966,3.1,3,1,False
53826674,34.0,3.0,0,1,2009-07-05 03:23:52,True,False,0.0,1,0,1.0,True,mangalorea10560,15,0.666666666666667,0.333333333333333,0,0,1,1,5.70212765957,3.1,3,1,False
53826820,33.0,3.0,0,1,2009-07-05 03:24:41,True,False,0.0,1,0,1.0,True,ALi_I_Am_B86214,15,0.2,0.333333333333333,0,0,1,1,5.71739130435,3.1,3,1,False
53873807,40.0,6.0,0,1,2009-07-05 09:05:46,True,False,0.0,1,0,1.0,True,Michelle73e5m,13,0.615384615384615,0.153846153846154,0,0,1,1,5.42,3.1,6,1,False
53948371,33.0,3.0,0,1,2009-07-05 16:49:17,True,False,0.0,1,0,1.0,True,anniebaby170025,15,0.6,0.4,0,0,1,1,8.0487804878,0,3,1,False
53978783,69.5,3.5,844786500,1,2009-07-05 19:09:37,True,False,1221069.4664337027,1,0,0.466666666667,True,arvsTg,6,1,0,0,0,4,1,6.3133640553,7.8,30,0.466666666666667,False
54080533,33.0,3.0,0,1,2009-07-06 02:18:57,True,False,0.0,1,0,1.0,True,edwardxbelfbg,13,1,0,0,0,1,1,6.86,0,3,1,False
54234822,85.89473684210526,5.96,335860070,3,2009-07-06 15:30:08,False,False,7240492.270781815,1,0,0.566001899335,True,guiiinardelli,13,1,0,0.0390309555854643,0.0565275908479139,743,0.0430686406460296,2.76480541455,9.6,1053,0.566001899335233,False
54265489,69.25,9.75,4364885000,1,2009-07-06 17:09:00,False,False,8662731.731666645,1,0,975,True,juliacarvalho5,14,0.928571428571429,0.0714285714285714,0.5,0,4,0.5,7.39393939394,10.7,40,0.975,False
54353595,117.75,5.92,738114990,2,2009-07-06 22:21:01,True,False,10277890.89121164,1,0,0.667418263811,True,WhosMax,7,1,0,0.00300042863266181,0.00235747963994856,4666,0.0182168881268753,1.25176886792,8.7,887,0.667418263810598,False
54634998,81.7,8.87951807229,57985578,1,2009-07-07 18:32:57,False,False,1095191.0585881763,1,0,0.67429094236,True,AnniexaLacyi,12,1,0,0,0,83,0.27710843373494,4.84571428571,8.4,1093,0.674290942360476,False
54638312,89.45,9.08536585366,58628756,1,2009-07-07 18:45:51,True,False,1185709.9551156797,1,0,0.677888989991,True,JimenawaSheai,13,1,0,0,0,82,0.365853658536585,4.2024691358,8.4,1099,0.677888989990901,False
54671794,65.8,8.68041237113,49398556,1,2009-07-07 20:50:42,False,False,984888.928328068,1,0,0.645210727969,True,EmersonhaCameri,15,1,0,0,0,97,0.402061855670103,3.2824742268,8.3,1305,0.645210727969349,False
54784761,99.15,9.95744680851,50854074,1,2009-07-08 03:31:19,False,False,50467.234511017145,1,0,0.660084626234,True,HaleylaTerranci,15,1,0,0,0,94,0.340425531914894,3.29046563193,8.1,1418,0.660084626234133,False
54786968,88.0,9.16129032258,51358397,1,2009-07-08 03:40:43,False,False,43518.80205600793,1,0,0.651376146789,True,CadecaIrvingi,13,1,0,0,0,93,0.376344086021505,3.44582043344,8.2,1308,0.651376146788991,False
54888403,78.35,8.91780821918,65036178,1,2009-07-08 13:04:28,True,False,1263680.4079845506,1,0,0.631425800194,True,DonovannaBrodei,15,1,0,0,0,73,0.342465753424658,4.55096418733,7.8,1031,0.631425800193986,False
54890930,73.95,8.40476190476,56394261,1,2009-07-08 13:14:54,True,False,591325.2096564546,1,0,0.675598086124,True,KarissaqaMarqui,15,1,0,0,0,84,0.392857142857143,4.92219020173,8.1,1045,0.675598086124402,False
54891461,82.55,9.35135135135,63924216,1,2009-07-08 13:17:00,False,False,1174485.7709501325,1,0,0.66474543708,True,BelensaRigoberi,15,1,0,0,0,74,0.27027027027027,4.08556149733,7.8,1041,0.664745437079731,False
54909007,80.75,9.18072289157,56848024,1,2009-07-08 14:21:55,False,False,1342958.303749595,1,0,0.63872590109,True,SimeonfaAshlyi,14,1,0,0,0,83,0.313253012048193,3.9520295203,7.7,1193,0.63872590108969,False
54951157,80.05,9.85882352941,55664082,1,2009-07-08 16:45:31,False,False,1341398.1728553607,1,0,0.6704,True,JuliannacaMadyi,15,1,0,0,0,85,0.341176470588235,3.82102272727,7.7,1250,0.6704,False
55028106,82.95,9.93055555556,65107458,1,2009-07-08 21:03:19,False,False,1377601.7577639946,1,0,0.672624647225,True,LaishauaMayai,13,1,0,0,0,72,0.388888888888889,3.63852813853,7.2,1063,0.672624647224835,False
55056360,69.55,8.07142857143,48096510,1,2009-07-08 22:45:04,False,False,43605.01062065574,1,0,0.645714285714,True,MaxgaAbigalei,13,1,0,0,0,98,0.357142857142857,3.43832599119,8.3,1225,0.645714285714286,False
55069718,85.65,8.58620689655,54146988,1,2009-07-08 23:34:40,False,False,52451.0515102176,1,0,0.643410852713,True,DaltonsaLizetti,15,1,0,0,0,87,0.229885057471264,4.53658536585,7.6,1161,0.643410852713178,False
55081715,35.0,5.0,0,1,2009-07-09 00:20:15,True,False,0.0,1,0,1.0,True,Joanna7h1zj,11,0.545454545454545,0.0909090909090909,0,0,1,1,6.06382978723,3.1,5,1,False
55085362,78.25,9.2875,58830025,1,2009-07-09 00:36:45,False,False,1260379.8774960062,1,0,0.667565139263,True,LaurapaRoderici,15,1,0,0,0,80,0.3125,3.72246696035,7.9,1113,0.667565139263252,False
55091846,67.9,3.46,796420,1,2009-07-09 01:04:19,False,False,1085.0226207319365,1,0,0.296740994854,True,MichaeLL_STyle_,15,0.533333333333333,0,0.0897790055248619,0.0441988950276243,724,0.0801104972375691,1.45204769311,10.8,1166,0.296740994854202,False
55094271,84.55,9.3,58712337,1,2009-07-09 01:14:09,False,False,1089999.5531039406,1,0,0.658407079646,True,SylviaxaGwendoi,15,1,0,0,0,80,0.3,4.1686746988,7.3,1130,0.658407079646018,False
55101042,68.8,8.87012987013,60926480,1,2009-07-09 01:39:02,False,False,970189.6855265714,1,0,0.643732327992,True,BritneyvaKelsii,15,1,0,0,0,77,0.337662337662338,4.49731182796,8.4,1061,0.64373232799246,False
55109583,65.5,9.05128205128,60160512,1,2009-07-09 02:12:49,False,False,53068.47340125774,1,0,0.69900990099,True,TiffanypaKaydei,15,1,0,0,0,78,0.333333333333333,3.00173010381,8.1,1010,0.699009900990099,False
55113333,78.15,9.58904109589,64338931,1,2009-07-09 02:27:29,False,False,37100.3855094189,1,0,0.686274509804,True,LianayaJaylai,13,1,0,0,0,73,0.356164383561644,3.46069868996,8.2,1020,0.686274509803922,False
55116927,42.0,4.0,0,1,2009-07-09 02:41:09,True,False,0.0,1,0,1.0,True,yankeesgod4i4,13,0.769230769230769,0.0769230769230769,0,0,1,1,10.2763157895,3.1,4,1,False
55120214,97.7,10.2567567568,63418959,1,2009-07-09 02:54:26,False,False,1387642.1828649489,1,0,0.677074041035,True,AriayaCarolinai,15,1,0,0,0,74,0.378378378378378,4.04819277108,8.2,1121,0.67707404103479,False
55143227,42.0,4.0,0,1,2009-07-09 04:36:06,True,False,0.0,1,0,1.0,True,traveltigelbg,13,1,0,0,0,1,1,12.7326732673,3.1,4,1,False
55148489,42.0,4.0,0,1,2009-07-09 05:02:32,True,False,0.0,1,0,1.0,True,achendersoenf,13,1,0,0,0,1,1,11.4736842105,3.1,4,1,False
55162707,42.0,4.0,0,1,2009-07-09 06:24:08,True,False,0.0,1,0,1.0,True,IthacaWeata7h,13,0.846153846153846,0.0769230769230769,0,0,1,1,12.9803921569,3.1,4,1,False
55194361,42.0,4.0,0,1,2009-07-09 09:56:07,True,False,0.0,1,0,1.0,True,ClareHoppi3ke,13,0.769230769230769,0.0769230769230769,0,0,1,1,11.1018518519,3.1,4,1,False
55194570,42.0,4.0,0,1,2009-07-09 09:57:42,True,False,0.0,1,0,1.0,True,sophielizagim,13,1,0,0,0,1,1,10.4224137931,3.1,4,1,False
55207262,41.0,6.0,0,1,2009-07-09 11:17:48,True,False,0.0,1,0,1.0,True,Jamie3qijv,10,0.5,0.1,0,0,1,1,6.5,8.8,6,1,False
55207581,73.45,9.32954545455,53006102,1,2009-07-09 11:19:47,False,False,1094009.3523655727,1,0,0.62196969697,True,JillianlaWeslei,15,1,0,0,0,88,0.352272727272727,4.23631123919,7.7,1320,0.621969696969697,False
55214971,94.15,9.42105263158,61359710,1,2009-07-09 11:59:42,False,False,1092668.5834390167,1,0,0.679316888046,True,GiovannyyaPrini,15,1,0,0,0,76,0.315789473684211,3.11496350365,7.5,1054,0.679316888045541,False
55221873,67.5,9.3875,58150337,1,2009-07-09 12:34:35,False,False,589068.852078176,1,0,0.687099725526,True,MeadowjaAllysoi,15,1,0,0,0,80,0.325,4.69696969697,7.9,1093,0.687099725526075,False
55243788,88.6,9.35,58246562,1,2009-07-09 14:04:53,False,False,598501.8768647765,1,0,0.675090252708,True,MikaylacaDylani,15,1,0,0,0,80,0.275,3.58823529412,8.8,1108,0.675090252707581,False
55256821,70.45,8.67058823529,54754647,1,2009-07-09 14:53:07,False,False,982088.9309601551,1,0,0.657448706512,True,JordonoaHaydeni,15,1,0,0,0,85,0.352941176470588,3.12974051896,7.4,1121,0.657448706512043,False
80479674,40.95,4.10714285714,6935801214,3,2009-10-07 03:19:21,False,False,43405625.36822978,1,0,0.793103448276,True,yi_twitts,9,0.222222222222222,0,0.0357142857142857,0.178571428571429,28,0.571428571428571,36.1951219512,8.2,145,0.793103448275862,False
82487179,112.75,9.35,630283440,2,2009-10-14 23:40:17,False,False,14447765.044566255,1,0,0.636487406399,True,Kuma_chan_87,12,0.333333333333333,0.166666666666667,0.00762829403606103,0.0194174757281553,1442,0.0173370319001387,4.37948717949,9.8,1469,0.636487406398911,False
